idx,eco,context.target,prompt,entailment,Subject_Equal,Inner_Tense,Inner_Person,Mat_Tense,Mat_Person
NE_539,조건,한반도와 같이 좁은 영토에서 남북은 물론 미일과 중국의 참전이 예상되는 전쟁은 공멸이다. 전면전이며 세계대전일 수밖에 없다. 혹시 강고한 한미동맹이 있는 한 미국이 우리를 도와줄 것이라고 믿는다면 너무 순진하다 못해 어리석다.,강고한 한미동맹이 있는 한 미국이 우리를 도와줄 것이다.,Contradict,n,미래,3,현재,3
SP_083,양태,P4: 먼저 북한 전문 웹사이트 삼팔노스가 제시한 위성사진부터 보시겠습니다. 지난 삼월 이십오일 북한 풍계리 핵실험장을 찍은 사진인데요. 북쪽 갱도 입구에 서너 대에 장비 운송용 차량들이 있는 걸 확인할 수 있습니다.,북쪽 갱도 입구에 서너 대의 장비 운송용 차량들이 있다.,Entailment,n,현재,3,현재,1
NE_332,양태,"업계에 따르면 한국타이어는 2015년 말 국토교통부로부터 현대차 제네시스에 장착된 ‘벤투스 S1 노블2’의 측면 부위에서 미세한 크랙(갈라짐 현상)이 발견돼 시정을 요하는 리콜 명령을 받았다. 하지만 한국타이어는 홈페이지 등을 통해 리콜을 알렸을 뿐, 전화나 우편물 발송 등을 통한 적극적인 안내는 없었다. 내부적으로는 리콜사태가 일단락 됐다고 여기는 듯 하다.",한국타이어의 리콜 사태는 일단락되었다.,Contradict,n,과거,3,현재,3
NE_325,조건,"함부르크 뮤지컬은 스테이지 엔터테인먼트라는 기업의 성취, 그 자체이기 때문에 이 회사의 회계가 산업 전체를 대변한다고 봐도 크게 틀리지 않다. 이 회사는 지난해 독일 5개 도시에 소유한 11개 극장에서 연 3억400만 유로(4289억 원)의 매출을 올렸는데 이중 함부르크 뮤지컬이 차지하는 비율이 절반 가까이 된다. 그러나 이 회사가 함부르크 문화산업을 독식함으로써 작은 공연을 죽인다고 여긴다면 오해다.",스테이지 엔터테인먼트는 함부르크 문화산업을 독식함으로써 작은 공연을 죽인다.,Contradict,n,현재,3,현재,3
NE_351,양태,"정부는 결론만 전달하고 있고, 과정 설명은 없다. 결론도 생소한 전문용어로 설명해 국민이 알 권리를 침해했다고 여기는 것 같다.",정부는 국민의 알 권리를 침해했다.,Entailment,n,과거,3,현재,3
NE_477,부정,문제는 남북이 이 문제를 어떻게 해결하느냐이다. 정부도 북한이 천안함 사건에 대해 명시적으로 책임을 시인하거나 사과할 것으로 기대하지 않고 있다.,북한은 천안함 사건에 대해 명시적으로 책임을 시인하거나 사과할 것이다.,Contradict,n,미래,3,현재,3
NE_114,양태,"미디어 관련법 막판 협상때처럼 머리를 맞대고 대화하면 입장차를 좁힐 수 있는 안을 도출해 낼 수 있다고 확신한다. 여기에는 다수당의 힘이 아닌, 소수당의 반대를 위한 물리적 저지도 아닌 협상과 양보의 미덕이 전제돼야 한다. 민생안정법안 처리가 지체될수록 서민들의 고단한 삶이 배가된다는 것을 잊어서는 안된다.",민생안정법안 처리가 지체될수록 서민들의 고단한 삶이 배가된다.,Entailment,n,현재,3,현재,3
NE_184,부정,뜬금없이 관심 끌려고 찍은 것이 아니라 영화 홍보차 찍게 됐다. 영화는 현재 개봉이 어려운 상황이지만 당시에는 할 수 있는 것이 없었다. 지금 와서 누드화보를 찍었다는 것을 후회하지는 않는다.,필자는 누드화보를 찍었다.,Entailment,y,과거,1,현재,1
NE_390,양태,그러나 14일 뚜껑을 연 수사 결과는 겉으로는 화려했지만 내용 면에서는 미흡한 대목이 적지 않았다. 공 전 교육감을 정점으로 한 인사비리의 고리가 일부 드러난 것은 성과라고 인정할 수 있다.,공 전 교육감을 정점으로 한 인사비리의 고리가 일부 드러난 것은 수사의 성과이다.,Entailment,n,현재,3,현재,1
SP_063,양태,P4: 중요한 행사 즉 핵실험이 가까워진 것으로 풀이될 수 있는 대목입니다. 지난 이천십삼년 일월 사일 위성사진을 보면요. 이때도 운동장에 수많은 사람들이 모여 있는 걸 확인할 수 있는데요.,운동장에 수많은 사람들이 모여 있다.,Entailment,n,현재,3,현재,1
NE_085,양태,로마에서는 누구나 로마법을 따라야 한다고 말한다. 하지만 우리는 로마법 자체가 다양한 구성원의 특성을 반영하여 만들어졌음을 알아야 한다. 일방적인 로마법을 따르라고 강요하기 힘든 시대임을 이해해야 한다.,일방적인 로마법을 따르라고 강요하기 힘든 시대이다.,Entailment,n,현재,3,현재,1
NE_352,조건,사람이 살아가기 위해 꼭 필요한 게 의·식·주입니다. 그 중 식생활은 건강을 지켜주는 중요한 행복 요소입니다. 균형 잡힌 건강한 식생활로 행복을 느끼는 일이 사치라고 여긴다면 벌써 행복 한 줌을 놓치는 겁니다.,균형 잡힌 건강한 식생활로 행복을 느끼는 일은 사치이다.,Contradict,n,현재,3,현재,3
NE_492,의문,혹시 내가 상금을 받고 빨간 스포츠카를 사서 미인과 세계일주를 할 거라고 기대하나?,나(필자)는 상금을 받고 빨간 스포츠카를 사서 미인과 세계일주를 할 것이다.,Contradict,n,미래,1,현재,2
NE_360,조건,"초등 고학년이 되면 제일 먼저 그만두는 학원 중 하나가 피아노학원이다. 김씨는 ""음악을 '배우는 것'이라는 고정관념부터 탈피하라""고 단언했다. 배우는 것, 즉 또 하나의 '공부'라고 여기면, 부모의 부담이 너무 커지기 때문이다.","음악은 배우는 것, 즉 또 하나의 공부이다.",Contradict,n,현재,3,현재,3
NE_113,양태,김기종의 범행은 우리 사회에 종북·반미에 빠져 테러를 저지를 수 있는 세력이 엄연히 존재한다는 것을 다시 일깨워 줬다. 이런 극단주의자들이 있는 한 대한민국은 테러에 대해 결코 안심할 수 없는 나라라는 것을 잊어서는 안 된다.,종북·반미에 빠져 테러를 저지를 수 있는 극단주의자들이 있는 한 대한민국은 테러에 대해 결코 안심할 수 없는 나라이다.,Entailment,n,현재,3,현재,1
SP_195,양태,P2: 죽은 뒤에 백성들이 그리워하여 사당을 지어 제사 지내면 \nP1: 네. \nP2: 그 수령에 대한 백성들의 사모의 뜻이 있음을 알 수 있다.,그 수령에 대한 백성들의 사모의 뜻이 있다.,Entailment,n,현재,3,현재,1
NE_378,조건,"이번에는 표적이 안 보이는 거대한 정신세계와의 싸움이다. 입증될 수도, 반대증거로 탄핵할 수도 없는 존재를 굳게 믿는 이들의 사악한 결의를 분쇄할 무기는 뭔가? 사태가 매우 간단치 않음을 인정한다면, 서구는 자신들이 지옥문을 여는 데 어떤 기여를 했는지도 성찰해야 한다.",사태가 매우 간단치 않다.,Entailment,n,현재,3,현재,3
NE_241,양태,"물론, 서울시 산하 공기업이 운영하는 1~8호선의 경우, 해마다 적자가 난다. 그런데 철도나 지하철이 갖고 있는 적자는 경영부실에 따른 적자라기보다는 기업의 사회적 역할에 따른 적자, 즉 적극적 적자라고 볼 수 있다.","철도나 지하철이 갖고 있는 적자는 기업의 사회적 역할에 따른 적자, 즉 적극적 적자이다.",Entailment,n,현재,3,현재,1
NE_175,부정,"24시간 아이와 함께 지내면서 태어나 한 번도 해본 적 없는 요리와 청소, 빨래 등 집안일까지 하느라 몸은 세 개라도 부족할 지경이고 부모님은 '남자가 굳이 육아휴직까지 내고 아이들을 키워야하느냐'며 따가운 눈초리를 보내는 등 고충은 이만저만이 아니지만 박씨는 아이를 위해 휴직을 선택한 것을 후회하지 않는다.",박 씨는 아이를 위해 휴직을 선택했다.,Entailment,y,과거,3,현재,3
SP_016,양태,P1: 오늘은 구일일 테러가 발생한지 십육 년째 되는 날입니다. 세상 사람들이 모두 가족이라고 생각하고 산다면 최소한 낯선 사람도 누군가의 소중한 부모이자 자식이라고 생각하고 산다면 구일일 테러 같은 끔찍한 참사는 일어날 수 없었을 것입니다. 어쩌면 우리의 작은 갑질이 누군가에겐 테러와 같은 공포가 될 수 있음을 깨달아야 하겠습니다.,우리의 작은 갑질이 누군가에겐 테러와 같은 공포가 될 수 있다.,Entailment,n,현재,3,현재,1
NE_126,양태,"최근에도 월드베이스볼클래식(WBC)에서 다섯 번이나 맞붙은 한 · 일야구전에 대한 반응이나,피겨스케이팅 세계선수권대회에서 김연아 선수를 응원하는 태도에서 국가 이데올로기가 여전히 작동하고 있음을 확인할 수 있다.",국가 이데올로기가 여전히 작동하고 있다.,Entailment,n,현재,3,현재,1
NE_585,부정,"박지원 정책위의장 임명은 정세균 당 대표 등 일부를 제외하고 아무도 예상하지 못했던 ‘깜짝 카드’로 평가된다. 전날까지만 해도 지도부 핵심 인사들도 김부겸, 이용섭 의원 등을 거명하는 등 박지원 의원이 정책위의장으로 기용될 것을 예상하지 못했다.",박지원 의원이 정책위의장으로 기용되었다.,Entailment,n,미래,3,과거,3
NE_583,양태,"이번 시즌 새 프로그램인 '어릿광대를 보내주오', '아디오스 노니노' 두 프로그램은 모두 그동안 김연아가 보여준 난이도 가운데 가장 높은 것으로 알려져 있다. 김 선수 본인이 \""쉴 틈 조차 없어 처음에는 후회했다\""고 할 만큼의 악마의 프로그램인 셈이다. 그만큼 김연아의 훈련 양 또한 상당했을 것임을 예상할 수 있다.",김연아의 훈련 양 또한 상당했을 것이다.,Entailment,n,과거,3,현재,1
NE_504,양태,우리는 매 순간 수많은 점을 찍으며 살아간다. 그리고 나중에 뒤를 돌아본 후에야 비로소 그 점들이 선으로 이어진 것임을 알게 된다. 그러니 지금 우리는 이 점이 어떻게든 선으로 이어져 미래에 도달하고 말 것임을 믿어야 한다.,이 점은 어떻게든 선으로 이어져 미래에 도달하고 말 것이다.,Entailment,n,미래,3,현재,1
NE_340,부정,크리스마스 3주전 그 밤'과 같은 행사를 기획해 재야에 숨겨진 독서광들을 끌어모으는 것. 새벽까지 책을 읽기만 하는 이 행사에는 빈 좌석이 없을 만큼 많은 독자들이 제발로 찾아와 도란도란 함께하는 책 읽기를 즐긴다. 박종원 북티크 대표는 교보문고가 지척에 있어도 경쟁관계에 있다고 여기지 않는다.,북티크와 교보문고는 경쟁관계에 있다.,Contradict,n,현재,3,현재,3
NE_130,양태,"외국영화의 전년대비 관객 수는 1.2% 감소했지만 결과적으로는 전국 극장 관객의 56.9%를 점유하면서, 전년대비 관객이 7.3% 감소한 한국영화를 960만명 앞선 것으로 나타났다. 전국 매출 점유율로도 40대 60(한국영화:외국영화)으로 극장가의 매출 파이가 외국영화에 더 많이 쏠렸음을 확인할 수 있다.",극장가의 매출 파이는 외국영화에 더 많이 쏠렸다.,Entailment,n,과거,3,현재,1
NE_372,조건,"비바람을 맞으면서도 온갖 풀과 꽃과 나무가 뿌리를 내리고 줄기를 올리며 잎을 틔웁니다. 눈보라가 몰아쳐도 견디어 내고 이듬해 봄에 새싹을 틔우는 풀이요 꽃이요 나무입니다. 우리들 사람도, 고단하고 괴롭고 슬프고 아프다 해도, 이 고단함과 괴로움과 슬픔과 아픔을 꺼리기보다는, 자기를 더욱 단단하게 추스르는 징검다리라고 여기면, 오래지 않아 새빛을 보고 새힘을 얻을 수 있지 않을까 생각합니다.",고단함과 괴로움과 슬픔과 아픔은 사람을 더욱 단단하게 추스르는 징검다리이다.,Entailment,n,현재,3,현재,1
NE_020,양태,남은 시간 동안 교과 내용을 다시 한 번 살펴보고 자신이 약한 단원을 복습하자. 그리고 논리적인 글쓰기가 필요한 생물 논제의 경우 다른 과목보다 채점 요소가 많다는 것을 기억해야 한다.,논리적인 글쓰기가 필요한 생물 논제는 다른 과목보다 채점 요소가 많다.,Entailment,n,현재,3,현재,3
SP_028,양태,"무송: 전하. 마하를 만나시겠습니까? \n신우: 귀비마마를 위해서라도. 절대, 마하에겐 부친이란 걸 밝히시면 아니 되십니다.",왕(전하)은 마하의 부친이다.,Entailment,y,현재,2,현재,2
NE_608,부정,한국처럼 해고가 거의 불가능하고 노조가 한 치도 제 이익을 양보하지 않는 구조가 그대로면 비정규직은 없어지지 않는다. 문 대통령에게 제일 먼저 '비정규직 제로'를 하겠다고 보고했던 공기업은 아직까지 내부 갈등이 끝나지 않았다. 기존 정규직 사원들이 '불공정하다'고 불만을 터뜨릴 줄은 예상하지 못했을 것이다.,기존 정규직 사원들이 불공정하다고 불만을 터뜨렸다.,Entailment,n,미래,3,과거,3
SP_277,양태,P5: 굉장히 흡족하게 이해를 하고 있었다 하는데 오늘 아침 보니까 이례적으로 북한의 중앙 통신도 아주 긍정적으로 잘 돼 간다 이런 \nP1: 아직 결과가 나오기 전인데 북한이 그렇게 하는 거 보면 그죠? \nP5: 소식을 전하는 거 보면은 북한에서도 사전 조율에서 낙관적인 그런 좋은 협상이 될 것으로 기대하는 것 같습니다.,이 협상은 사전 조율에서 낙관적인 좋은 협상이 될 것이다.,Entailment,n,미래,3,현재,3
NE_125,양태,"경찰의 이번 집중 단속 결과를 보면, 구속 건수는 주취폭력이 가장 많았다. 40명을 검거해 31명을 구속한 것이다. 특히 공무집행방해 혐의가 19명으로 가장 많은 건수를 차지한 것을 보면 경찰의 폭력 척결 의지가 진화하고 있음을 확인할 수 있다.",경찰의 폭력 척결 의지가 진화하고 있다.,Entailment,n,현재,3,현재,1
NE_115,부정,"또한 놀이터 바로 옆에 하수조 구조물 위에 최소한의 안전시설도 없이 구멍난 합판 한 장만이 덮여 있어 안전사고의 위험이 도사리고 있었는데, 시공사와 관리·감독기관인 한국토지공사의 안전의식에 문제가 심각함을 지적하지 않을 수가 없다.",시공사와 관리·감독기관인 한국토지공사의 안전의식에 문제가 심각하다.,Entailment,n,현재,3,현재,1
NE_228,부정,"솔직히 말해 한·미 관계는 과거 (미국의 동아시아 방위선에서 한국을 제외한다는) '애치슨 선언' 때처럼 어려운 순간도 있었지만, 모두에게 이익이 되는 방향으로 이를 극복했다. 단기간 내 이런 기조가 바뀔 것으로 보지 않는다.",한·미 관계의 기조가 단기간 내 바뀔 것이다.,Contradict,n,미래,3,현재,1
NE_209,부정,"대개 사회복지시설에 장애인들이 수용돼 생활하는 것을 당연히 여긴다. 가족 중 장애인이 있고, 가족들이 그를 돌볼 여력이 없는 경우에는 당연히 시설에 보내는 것을 이상하다고 받아들이지 않는다.","가족 중 장애인이 있고 가족들이 그를 돌볼 여력이 없는 경우에, 그를 사회복지시설에 보내는 것은 이상하다.",Contradict,n,현재,3,현재,1
NE_505,조건,"태국의 코끼리 서커스 이면에는 학대에 가까운 훈련을 받는 코끼리들의 고통이 숨어 있고, 관광상품이 된 소수민족이 원래 삶의 터전에서 밀려나고 있다는 사실도 일깨워준다. 저자들이 세계를 누비며 발견한 현지인들의 삶 이야기와 공정 여행 코스에 대한 정보도 얻을 수 있다. 이들은 여행이 만남이자 관계임을 믿는다면 이처럼 새로운 관점의 여행을 떠나볼 만하다고 말한다.",여행은 만남이자 관계이다.,Entailment,n,현재,3,현재,3
NE_467,조건,트럼프 대통령이 자신의 재임기간 중 북핵의 완전한 폐기가 이뤄지는 것을 기대한다면 오산이다.,트럼프 대통령의 재임기간 중 북핵의 완전한 폐기가 이뤄진다.,Contradict,n,현재,3,현재,3
SP_106,조건,"윤서모: 아, 그러고들 밤을 새신 거예요? \n동아: 제가 아버님을 고문한 거 같습니다. \n정 회장: 자, 뭘 해도 해낼 사람이야. 목표가 생기니까 지치지도 않고 매달리는 걸 보면 알 수 있어. 그러니, 이번 일 마무리 하는 대로 대학부터.",동아는 목표가 생기니까 지치지도 않고 매달린다.,Entailment,n,현재,2,현재,1
SP_214,의문,"호섭: 저기 말이야, 내가 이혼을 두 번씩이나 할 팔자일까? 은주 엄마가 진짜 무슨 생각을 하는지 당신이 좀 가르쳐 주면 안 될까? \n순애: 내가 은주 엄마 머릿속에 들어갔다 나온 줄 알아?",나(순애)는 은주 엄마 머릿속에 들어갔다 나왔다.,Contradict,n,과거,1,현재,2
NE_542,양태,자세히 보면 이 방송사에서 쓰는 방송 자막과 판이하게 달라 금방 합성이라는 것을 눈치 챌 수 있습니다. 하지만 이 사진에 10여 개의 ‘좋아요’가 달려 있는 걸 보면 아마 순진한 몇몇 사용자는 이 사진이 진짜라고 믿은 것 같습니다.,이 사진은 진짜이다.,Contradict,n,현재,3,과거,3
NE_523,부정,결국 우리는 기본적으로 작년 10월에 있던 자리로 되돌아간 셈이다. 누구도 이번 구제 금융안이 미국 금융 부문을 원 상태로 되돌려 대출을 재개하도록 만들 것으로 믿지 않는다.,이번 구제 금융안은 미국 금융 부문을 원 상태로 되돌려 대출을 재개하도록 만들 것이다.,Contradict,n,미래,3,현재,3
NE_312,조건,내가 내 돈으로 투자를 하는데 왜 더 못하게 하는 겁니까. 한 해에 1000만원밖에 못하는 줄 알았으면 다른 데 투자했을 텐데요….,한 해에 1000만 원밖에 투자를 못한다.,Entailment,y,현재,1,과거,1
NE_025,조건,"또 하나 잘 틀리면서 어려워하는 어휘가 '두루뭉술하다'는 표현이다. 보통 두리뭉술하다, 두루뭉실하다, 두리뭉실하다 등으로 적는데 모든 잘못된 표기다. '우'자 돌림이라고 기억하면 비교적 오래도록 잊지 않을 듯하다.",'두루뭉술하다'는 '우'자 돌림이다.,Entailment,n,현재,3,현재,3
SP_089,양태,P2: 어~ 일 학년 때에는 주로 수학하고 과학 교과에 대한 학업 역량을 강화하는데 초점 좀 많이 맞췄다면 이 학년이 되어서는 어~ 각 교과 활동 속에서 경제학과 연계된 이런 활동들을 많이 찾아볼 수 있었습니다. 어~ 수업 태도나 학교 생활에 있어서 굉장히 모범적인 학생이라는 것을 확인할 수 있었구요.,이 학생은 수업 태도나 학교 생활에서 굉장히 모범적이다.,Entailment,n,현재,3,과거,1
NE_119,부정,"'고독한 섬 독도를 지키자'는 뜻의 가요들이 여럿 있다. 그 마음 비록 갸륵하나, 독도의 본디와 동떨어진 분위기임을 지적하지 않을 수 없다.",'고독한 섬 독도를 지키자'는 뜻의 가요들은 독도의 본디와 동떨어진 분위기이다.,Entailment,n,현재,3,현재,1
SP_145,부정,P1: 그럼 그런 비상 상황만큼 안전 관리 감독을 철저히 해야 할 것 같은데 이거 반복적인 사고가 나도록 그냥 방치했네요. \nP4: 예. 이게 뭐 요번 사건만 일 인 작업을 해서 발생한 것으로 보이지 않고요.,요번 사건만 일 인 작업을 해서 발생하였다.,Contradict,n,과거,3,현재,1
NE_050,조건,"또한 조성면 1투, 회천면 2투, 보성읍 6투 등의 상황표는 분류기 개시와 종료시각이 1시간 빠르게 되어 있음을 발견해 그것을 임의로 수정해 놓았다. 개표할 때 개표상황표에 오류가 있음을 발견했다면 절차를 거쳐 수정해야함에도 그 원칙을 지키지 않은 것이다.",개표 상황표에 오류가 있었다.,Entailment,n,현재,3,과거,3
NE_450,양태,중국은 자치구로 설정한 티베트의 문화유산을 잘 정리해 놨더군요. 그들은 티베트의 문화가 언젠가 훌륭한 문화자원이 될 것이라고 확신하고 있는 것 같았습니다.,티베트의 문화는 언젠가 훌륭한 문화자원이 될 것이다.,Entailment,n,미래,3,과거,3
SP_399,양태,김태준: 넣을 수 없어. \n혜석: 넣어주세요. \n김태준: 이봐. 1년차. 자네 뛰어나다고 치켜 줬더니 뭐라도 된 줄 착각하는 모양인데! 난 교수야. 자넨 전공의고!,혜석은 뭐라도 된다.,Contradict,y,과거,2,현재,2
SP_071,양태,P7: 어~ 실험자를 대상으로 석류 농축액을 팔 주 동안 복용을 하게 했더니요. 히알루론산이 무려 오백사십 퍼센트나 증가를 해서 피부 보유 수분량 자체가 굉장히 증가하는 것을 확인할 수 있었구요.,피부 보유 수분량 자체가 굉장히 증가하였다.,Entailment,n,현재,3,과거,1
SP_064,양태,P9: 불과 이년 만에 건강이 좋아졌다는 데요. 진단서를 보니 나쁜 콜레스테롤 수치가 뚝 떨어진 걸 확인할 수가 있었어요.,나쁜 콜레스테롤 수치가 뚝 떨어졌다.,Entailment,n,과거,3,과거,1
NE_087,양태,경기가 살아나는 조짐이 보이는 것은 다행이지만 섣불리 낙관하기는 이르다. 해외발(發) 변수의 영향이 크고 원화가치와 국제유가가 강세로 돌아서 불안요인이 적지 않다. 정부 경제팀이 샴페인을 터뜨리지 않고 조심스러운 태도를 보이는 것을 이해할 만하다.,정부 경제팀은 샴페인을 터뜨리지 않고 조심스러운 태도를 보이고 있다.,Entailment,n,현재,3,현재,1
NE_219,양태,2012년 임진년은 흑룡이 여의주를 입에 물고 60년 만에 찾아온 상서로운 해다. 새해를 맞아 이루고 싶은 소망을 묻는 설문조사를 해 보면 건강·승진·결혼·자녀 교육·로또 당첨 등과 함께 재테크가 늘 상위에 포함되어 있음을 볼 수 있다.,새해를 맞아 이루고 싶은 소망을 묻는 설문조사에는 재테크가 늘 상위에 포함되어 있다.,Entailment,n,현재,3,현재,1
SP_003,양태,P4: 네. 사진이 있고 또 아마 으~ 즈 진행하시는 이숙이 기자님께서도 기억하시겠지만 그때 우리 남북 정상이 그~ 군사분계선 넘어섰을 때 \nP1: 네. \nP4: 당시 프레스센터에서 취재하고 있던 기자들이 환호성을 울렸던 걸 기억하실 겁니다.,"남북 정상이 군사 분계선을 넘었을 때, 프레스센터에서 취재하고 있던 기자들은 환호성을 울렸다.",Entailment,n,과거,3,현재,2
SP_305,부정,"진혁: 그래서. 나한테 말 한마디 없이 사라졌어요? 여기까지 와서 혼자 청승떨다 아무도 모르게 죽으려구요? \n영래: 진의원. \n진혁: 근데 아가씨가 틀렸습니다! 난! 그 운명 믿지 않습니다. 미나가 그렇게 됐다고 해서, 아가씨한테 무슨 일이 생길 거라구 믿지 않는다구요!",아가씨(영래)한테 무슨 일이 생길 것이다.,Contradict,n,미래,3,현재,1
SP_209,양태,P4: 네. 뭐 사실 우리 학생 같은 경운 앞에서 박중서 선생님이 이제 분석도 해주셨는데 교과 성적하고 그다음에 학력평가 성적 분석해주셨잖아요. \nP1: 네. \nP4: 어~ 학력평가 성적보다는 확실히 그 교과성적이 우수하다는 것을 알 수가 있었습니다.,이 학생은 학력평가 성적보다는 확실히 교과 성적이 우수하다.,Entailment,n,현재,3,과거,1
NE_491,부정,정지영 감독의 전작인 <부러진 화살>의 박변호사 역할은 멀리 돌아서 나에게 왔다. 내가 정지영 감독과 작업할 수 있을 거라고 기대하지 못했다.,나(필자)는 정지영 감독과 작업할 수 있었다.,Entailment,y,미래,1,과거,1
NE_680,조건,납입횟수를 산정할 때에는 청약저축과 마찬가지로 선납이 인정된다. 가입자가 50만원을 5회차로 선납하기를 희망한다면 공공주택 청약시 납입횟수는 5회(월 10만원)가 되고 총 예치금은 50만원으로 인정한다.,가입자가 50만원을 5회차로 선납한다.,Entailment,y,현재,3,현재,3
NE_673,조건,과거 흑백 무성 영화가 그랬듯이(?) 영화 <아티스트>의 기본적인 전개 구조는 요즘 영화에 비교하면 단순한 편이다. 심지어 영화 주인공들의 결말이 뻔히 예측될 정도다. 하지만 단순한 서사구조와 스토링텔링 때문에 지루하거나 시시할 것이라고 착각하면 오산이다.,영화 <아티스트>는 단순한 서사구조와 스토리텔링 때문에 지루하거나 시시할 것이다.,Contradict,n,현재,3,현재,3
NE_107,부정,최 구단주는 경기 전 훈련을 마치고 돌아오는 선수들과 일일이 악수를 나누면서 격려했다. 두 손으로 선수들의 단단한 손을 꼭 쥐는 것을 잊지 않았다.,최 구단주는 두 손으로 선수들의 단단한 손을 꼭 쥐었다.,Entailment,y,현재,3,과거,3
SP_196,양태,P4: 아무래도 가장 잘 본 그런 또 유리한 영역을 본다면 국어와 탐구 두 과목 반영했을 때가 가장 좋고요. \nP1: 음 \nP4: 그다음에 국수탐 한 과목 그리고 국수탐 두 과목 순으로 높음을 알 수가 있었습니다.,"국어와 탐구 두 과목 반영 다음으로는 국수탐 한 과목, 국수탐 두 과목 순으로 높다.",Entailment,n,현재,3,과거,1
NE_028,조건,우리는 우리 나름대로 알맞게 쓰던 말을 잘 살려서 써 주면 됩니다. 수수하게 쓰던 말이 가장 알맞으면서 더없이 빛나는 말임을 깨달으면 아무런 걱정이 없습니다.,수수하게 쓰던 말이 가장 알맞으면서 더없이 빛나는 말이다.,Entailment,n,현재,3,현재,1
SP_387,양태,P3: 그럼 이게 이렇게 크 크게 위험한 거냐 이 그게 궁금한 거거든요. \nP7: 손을 따는 행동들과 같은 민간요법을 해서 좋아진 것으로 착각할 수도 있습니다.,민간요법을 해서 좋아졌다.,Contradict,n,과거,3,현재,3
NE_132,양태,경산의 B승마클럽 사무실 게시판에는 경산시청에서 보낸 공문이 게재돼 있었다. 공문은 일반도로에서의 승마를 금지한다는 내용이었다. 이 공문의 수신지는 B승마클럽을 포함해 9개 승마시설이어서 경산시가 이를 파악하고 있지만 과태료 부과 등을 하지 않은 채 불법 강습을 묵인하고 있음을 확인할 수 있었다.,경산시는 불법 승마 강습을 묵인하고 있었다.,Entailment,n,현재,3,과거,1
SP_227,양태,P5: 그다음 만약에 이런 것들이 자행됐다고 만약에 가정한다면은 일단은 추 추측에 불과하지만요. 그러면 기존에 그런 식으로 인제 주가 조작도 충분히 가능하다고 여길 수 있으니까,주가 조작도 충분히 가능하다.,Entailment,n,현재,3,현재,1
SP_117,의문,P1: 어떻게 보십니까? 이게 좀 부담이 될 걸로 보세요?,이것은 좀 부담이 될 것이다.,Entailment,n,미래,3,현재,2
NE_217,양태,이는 조그만 시작의 첫걸음에 불과하다. 연구실 안전교육을 시간낭비로 생각하는 일부 연구 책임자와 행정 담당 책임자의 의식이 바뀌어야 한다. 또 연구 종사자 스스로 이를 시간 낭비가 아니라 자신의 생명을 지키는 데 필수적인 교육이라고 받아들여야 한다.,연구실 안전 교육은 시간 낭비가 아니라 연구 종사자의 생명을 지키는 데 필수적인 교육이다.,Entailment,n,현재,3,현재,3
NE_305,양태,현실적으로 도심 주택가인 경우 주차공간이 부족해 학교 근처 스쿨존에 주차하는 경우가 있습니다. 스쿨존 내 불법주·정차는 더 위험하다는 것을 알아야 합니다.,스쿨존 내 불법 주·정차는 더 위험하다.,Entailment,n,현재,3,현재,3
NE_327,조건,군이 이번 사건을 오해하나 싶어 노파심에서 짚고 넘어간다. 비뚤어진 젊은이가 해병대에 입대해 적응 못하고 사건을 터뜨렸다고 여긴다면 문제의 본질에 다가가지 못한다.,비뚤어진 젊은이가 해병대에 입대해 적응 못하고 사건을 터뜨렸다.,Contradict,n,과거,3,현재,3
NE_589,조건,휘발유가 대세가 되기 전에 최초 자동차 모델들은 식물성 기름을 연료로 썼다. 석유가 가까운 미래에 고갈될 것을 예상한다면 바이오디젤 등 대체에너지의 필요성은 강조될 수밖에 없다.,석유는 가까운 미래에 고갈될 것이다.,Entailment,n,미래,3,현재,1
NE_474,의문,―미 의회에서 북한 인권 실태를 보여준 것이 북한 주민의 인권을 개선하는 데 영향을 줄 것으로 기대하나.,미 의회에서 북한 인권 실태를 보여준 것은 북한 주민의 인권을 개선하는 데 영향을 줄 것이다.,Entailment,n,미래,3,현재,2
NE_245,양태,앞서 ‘배트맨 대 슈퍼맨: 저스티스의 시작’과 ‘수어사이드 스쿼드’는 미국의 공신력 있는 영화 전문 사이트 로튼토마토에서 20%대에 겨우 턱걸이하는 수준의 ‘신선도’를 기록했다. 이 사이트는 완성도가 높은 영화에 신선도 점수를 주는 방식으로 운영되고 있다. 20% 정도의 수준이라면 사실상 혹평 일색이라고 볼 수 있다.,로튼토마토에서 기록한 신선도가 20% 정도의 수준이라면 사실상 혹평 일색이다.,Entailment,n,현재,3,현재,1
SP_112,의문,P2: 네. 자 연예계에 미칠 파장이 어디까지일지 지금 가늠이 안 되는 상황이라 관련 주식들 갖고 계신분들 또 업계분들 \nP6: 네. \nP2: 많이 좀 걱정이 많으실 텐데 앞으로도 계속 좀 이런 불안한 상황이 이어질걸로 보시죠?,앞으로도 이런 불안한 상황이 계속 좀 이어질 것이다.,Entailment,n,미래,3,현재,2
